episode_id,record_id,action_label,scene_id,region,regret,regret_group,failure_type,current_entropy,current_margin,current_pose_confidence,predicted_stays,safe_oracle_stays,selected_true_utility,safe_oracle_utility,candidate_count,selected_geodesic,oracle_geodesic,selected_azimuth,oracle_azimuth,candidate_viewpoint_ids,predicted_candidate_viewpoint_id,candidate_oracle_viewpoint_id
babel_val_05620_000__00172-bB6nKqfsb1z__dining_area__v30,babel_val_05620_000,throw,00172-bB6nKqfsb1z,dining_area,3.004587510600686,G2_moderate_regret,C2_wrong_high_utility_loss,0.13446066885020067,0.9689781665802002,0.5455963015556335,False,False,1.5619096755981445,4.566497186198831,13,1.5,0.5,0.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29]",6,22
babel_val_05725_005__00172-bB6nKqfsb1z__dining_area__v14,babel_val_05725_005,kick,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.6925233523568475,0.8150976896286011,0.8723593354225159,False,False,5.364120611309772,5.364120611309772,13,3.7070837020874023,3.7070837020874023,-180.0,-180.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",2,2
babel_val_05836_006__00172-bB6nKqfsb1z__dining_area__v29,babel_val_05836_006,sit,00172-bB6nKqfsb1z,dining_area,0.001408415152127418,G1_low_regret,C1_wrong_near_optimal,0.0011485515026611651,0.999862551689148,0.6947721838951111,False,False,-0.001313648528594058,9.476662353335996e-05,13,1.4999991655349731,0.4999995231628418,0.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",5,21
babel_val_05908_004__00172-bB6nKqfsb1z__dining_area__v21,babel_val_05908_004,stand up,00172-bB6nKqfsb1z,dining_area,7.086897492408752,G3_high_regret,C2_wrong_high_utility_loss,0.0031527477279804468,0.9993786811828613,0.8424370884895325,False,False,5.220095634460449,12.306993126869202,13,4.282233715057373,5.171350002288818,-135.0,-135.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 22, 26, 29, 30]",2,18
babel_val_05913_004__00172-bB6nKqfsb1z__dining_area__v20,babel_val_05913_004,knock,00172-bB6nKqfsb1z,dining_area,13.820100836455822,G3_high_regret,C2_wrong_high_utility_loss,0.43515475726856795,0.8546634912490845,0.8338813185691833,False,False,-8.569501876831055,5.250598959624767,13,3.2015621662139893,1.9152840375900269,90.0,45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 21, 22, 26, 29, 30]",14,21
babel_val_05925_011__00172-bB6nKqfsb1z__dining_area__v06,babel_val_05925_011,sit,00172-bB6nKqfsb1z,dining_area,0.0016620559749753738,G1_low_regret,A_missed_move,0.014154667083969836,0.9973217248916626,0.8102086186408997,True,False,0.0,0.0016620559749753738,13,,2.2104380130767822,,-45.0,"[2, 5, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",5,29
babel_val_05938_000__00172-bB6nKqfsb1z__dining_area__v10,babel_val_05938_000,kick,00172-bB6nKqfsb1z,dining_area,3.1817885738128098,G2_moderate_regret,C2_wrong_high_utility_loss,0.003550596859559222,0.9993012547492981,0.8554064631462097,False,False,-3.18155248160474,0.00023609220806974918,13,3.702465057373047,0.5,135.0,0.0,"[2, 5, 6, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",5,2
babel_val_05947_007__00172-bB6nKqfsb1z__dining_area__v20,babel_val_05947_007,walk,00172-bB6nKqfsb1z,dining_area,0.0024928499187808484,G1_low_regret,C1_wrong_near_optimal,0.0008350727117789674,0.999858021736145,0.8410090208053589,False,False,15.230710965115577,15.233203815034358,13,3.2015621662139893,2.915475845336914,90.0,90.0,"[2, 5, 6, 10, 12, 13, 14, 18, 21, 22, 26, 29, 30]",14,6
babel_val_05997_002__00172-bB6nKqfsb1z__dining_area__v26,babel_val_05997_002,crawl,00172-bB6nKqfsb1z,dining_area,4.6215319637176435,G2_moderate_regret,C2_wrong_high_utility_loss,0.5366582002245568,0.556815505027771,0.0,False,False,4.06040096282959,8.681932926547233,13,6.072553634643555,5.080693244934082,-180.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 29, 30]",30,14
babel_val_06078_002__00172-bB6nKqfsb1z__dining_area__v05,babel_val_06078_002,lie,00172-bB6nKqfsb1z,dining_area,0.0011450021775090136,G1_low_regret,C1_wrong_near_optimal,0.4629309212471279,0.6906633377075195,0.07510458678007126,False,False,0.1703223482472822,0.17146735042479122,13,1.148050308227539,1.4168130159378052,45.0,45.0,"[2, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,14
babel_val_06173_002__00172-bB6nKqfsb1z__dining_area__v29,babel_val_06173_002,stumble,00172-bB6nKqfsb1z,dining_area,5.908754002302885,G2_moderate_regret,C2_wrong_high_utility_loss,0.0786913664218081,0.9799699187278748,0.7226107120513916,False,False,11.320953369140625,17.22970737144351,13,0.9999997019767761,2.2104380130767822,0.0,45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",13,6
babel_val_06175_002__00172-bB6nKqfsb1z__dining_area__v30,babel_val_06175_002,play instrument,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.6976128538252171,0.6677244305610657,0.8493495583534241,False,False,0.19931620173156261,0.19931620173156261,13,2.2104384899139404,2.2104384899139404,-45.0,-45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29]",5,5
babel_val_06185_004__00172-bB6nKqfsb1z__dining_area__v13,babel_val_06185_004,kick,00172-bB6nKqfsb1z,dining_area,0.03506663069197202,G1_low_regret,C2_wrong_high_utility_loss,0.04460537424350415,0.986582338809967,0.72176194190979,False,False,-0.028064065147191286,0.007002565544780737,13,3.782863140106201,1.5307339429855347,-135.0,-45.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",2,12
babel_val_06203_017__00172-bB6nKqfsb1z__dining_area__v18,babel_val_06203_017,cartwheel,00172-bB6nKqfsb1z,dining_area,3.683497573092609e-05,G0_near_optimal,C1_wrong_near_optimal,0.7914846116434674,0.04964573681354523,0.2877909541130066,False,False,9.179041743973357,9.179078578949088,13,4.103077411651611,4.596199989318848,-180.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 20, 21, 22, 26, 29, 30]",6,14
babel_val_06204_001__00172-bB6nKqfsb1z__dining_area__v29,babel_val_06204_001,stumble,00172-bB6nKqfsb1z,dining_area,4.834462746977806,G2_moderate_regret,C2_wrong_high_utility_loss,0.004790030228081766,0.999174177646637,0.7161540389060974,False,False,13.413355827331543,18.24781857430935,13,4.781773090362549,2.124786615371704,-135.0,-45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",2,12
babel_val_06366_000__00172-bB6nKqfsb1z__dining_area__v13,babel_val_06366_000,throw,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.34577745629068024,0.9068624377250671,0.793667733669281,False,False,8.886560797697257,8.886560797697257,13,3.782863140106201,3.782863140106201,-135.0,-135.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",2,2
babel_val_06435_003__00172-bB6nKqfsb1z__dining_area__v29,babel_val_06435_003,t pose,00172-bB6nKqfsb1z,dining_area,9.75084331074072e-05,G0_near_optimal,C1_wrong_near_optimal,0.03441283418189932,0.9891292452812195,0.7424248456954956,False,False,0.005389751509937923,0.005487259943045331,13,2.2104380130767822,5.200459957122803,45.0,-135.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",6,10
babel_val_06452_002__00172-bB6nKqfsb1z__dining_area__v05,babel_val_06452_002,move up/down incline,00172-bB6nKqfsb1z,dining_area,0.004582878318615258,G1_low_regret,A_missed_move,0.03570708344296766,0.988392174243927,0.878372311592102,True,False,0.0,0.004582878318615258,13,,0.4999995231628418,,0.0,"[2, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,13
babel_val_06537_000__00172-bB6nKqfsb1z__dining_area__v05,babel_val_06537_000,move up/down incline,00172-bB6nKqfsb1z,dining_area,5.006777428206988e-06,G0_near_optimal,A_missed_move,6.923958222579776e-05,0.9999911189079285,0.682225227355957,True,False,0.0,5.006777428206988e-06,13,,0.9999997019767761,,0.0,"[2, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,21
babel_val_06540_000__00172-bB6nKqfsb1z__dining_area__v13,babel_val_06540_000,move up/down incline,00172-bB6nKqfsb1z,dining_area,4.506226742989384,G2_moderate_regret,C2_wrong_high_utility_loss,0.11774533277761876,0.9648986458778381,0.7500957250595093,False,False,-4.487160628661513,0.01906611432787031,13,3.782863140106201,1.530733346939087,-135.0,45.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",2,14
babel_val_06557_000__00172-bB6nKqfsb1z__dining_area__v22,babel_val_06557_000,jog,00172-bB6nKqfsb1z,dining_area,0.5911253099911846,G1_low_regret,C2_wrong_high_utility_loss,0.7690353555892998,0.6379855871200562,0.776948869228363,False,False,3.1009634733200073,3.692088783311192,13,4.202392578125,4.621079444885254,-180.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 26, 29, 30]",2,10
babel_val_06598_000__00172-bB6nKqfsb1z__dining_area__v10,babel_val_06598_000,sit,00172-bB6nKqfsb1z,dining_area,0.0016243098361883312,G1_low_regret,A_missed_move,0.014209417985233891,0.9961682558059692,0.9059628844261169,True,False,0.0,0.0016243098361883312,13,,0.5,,0.0,"[2, 5, 6, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",2,2
babel_val_06727_007__00172-bB6nKqfsb1z__dining_area__v26,babel_val_06727_007,walk,00172-bB6nKqfsb1z,dining_area,4.294803261756897,G2_moderate_regret,C2_wrong_high_utility_loss,1.2962601666389257,0.28242170810699463,0.45712175965309143,False,False,-3.8593918085098267,0.4354114532470703,13,1.5,5.6558427810668945,0.0,135.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 29, 30]",2,21
babel_val_06739_013__00172-bB6nKqfsb1z__dining_area__v29,babel_val_06739_013,jump,00172-bB6nKqfsb1z,dining_area,0.2379325032234192,G1_low_regret,C2_wrong_high_utility_loss,1.0912460190872924,0.011299757286906242,0.8441246747970581,False,False,0.5407163500785828,0.778648853302002,13,1.4999991655349731,2.2104380130767822,0.0,45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",5,6
babel_val_06970_000__00172-bB6nKqfsb1z__dining_area__v22,babel_val_06970_000,play instrument,00172-bB6nKqfsb1z,dining_area,3.876542091369629,G2_moderate_regret,C2_wrong_high_utility_loss,0.1059999740665122,0.9711803197860718,0.9641512036323547,False,False,1.286360263824463,5.162902355194092,13,1.0,5.091508865356445,0.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 26, 29, 30]",6,18
babel_val_06971_008__00172-bB6nKqfsb1z__dining_area__v13,babel_val_06971_008,walk,00172-bB6nKqfsb1z,dining_area,6.8688782304525375,G3_high_regret,A_missed_move,0.012817527285806197,0.9976089000701904,0.7543597221374512,True,False,0.0,6.8688782304525375,13,,3.782863140106201,,-135.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",5,2
babel_val_07110_000__00172-bB6nKqfsb1z__dining_area__v21,babel_val_07110_000,stand up,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.08397232697268193,0.9684242010116577,0.780690610408783,False,False,12.072221517562866,12.072221517562866,13,4.282233715057373,4.282233715057373,-135.0,-135.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 22, 26, 29, 30]",2,2
babel_val_07110_002__00172-bB6nKqfsb1z__dining_area__v05,babel_val_07110_002,sit,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.04168839219316231,0.9893478751182556,0.8811826705932617,True,True,0.0,0.0,13,,,,,"[2, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,14
babel_val_07148_004__00172-bB6nKqfsb1z__dining_area__v13,babel_val_07148_004,stumble,00172-bB6nKqfsb1z,dining_area,3.7796263694763184,G2_moderate_regret,C2_wrong_high_utility_loss,0.8043382282316129,0.6198285222053528,0.763019859790802,False,False,1.5028076171875,5.282433986663818,13,3.782863140106201,4.6719794273376465,-135.0,-135.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",2,18
babel_val_07169_000__00172-bB6nKqfsb1z__dining_area__v12,babel_val_07169_000,sit,00172-bB6nKqfsb1z,dining_area,0.0006142421480035409,G0_near_optimal,C1_wrong_near_optimal,0.551346027081921,0.5787350535392761,0.7179630994796753,False,False,0.23954914027126506,0.2401633824192686,13,2.8284270763397217,2.124786615371704,90.0,45.0,"[2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 26, 29, 30]",14,29
babel_val_07420_004__00172-bB6nKqfsb1z__dining_area__v18,babel_val_07420_004,move up/down incline,00172-bB6nKqfsb1z,dining_area,0.32307368516921997,G1_low_regret,C2_wrong_high_utility_loss,0.7923215867268737,0.4288131594657898,0.6995484828948975,False,False,8.627603828907013,8.950677514076233,13,1.0,4.6719794273376465,0.0,135.0,"[2, 5, 6, 10, 12, 13, 14, 20, 21, 22, 26, 29, 30]",2,13
babel_val_07451_010__00172-bB6nKqfsb1z__dining_area__v14,babel_val_07451_010,stand up,00172-bB6nKqfsb1z,dining_area,1.716594465506205e-05,G0_near_optimal,C1_wrong_near_optimal,0.47922242761187783,0.6815595626831055,0.7866154909133911,False,False,0.17693723757838598,0.17695440352304104,13,1.4168130159378052,4.596199989318848,-45.0,-180.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",5,18
babel_val_07451_011__00172-bB6nKqfsb1z__dining_area__v12,babel_val_07451_011,stand up,00172-bB6nKqfsb1z,dining_area,2.0265558760002023e-06,G0_near_optimal,A_missed_move,3.060938057579811e-05,0.9999971389770508,0.6879948377609253,True,False,0.0,2.0265558760002023e-06,13,,1.5307339429855347,,45.0,"[2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 26, 29, 30]",14,13
babel_val_07472_000__00172-bB6nKqfsb1z__dining_area__v26,babel_val_07472_000,jump,00172-bB6nKqfsb1z,dining_area,11.619303244020557,G3_high_regret,C2_wrong_high_utility_loss,1.614509057955805,0.014366379007697105,0.6166701912879944,False,False,-10.446168780326843,1.1731344636937138,13,1.5,4.587570667266846,0.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 29, 30]",2,6
babel_val_07564_000__00172-bB6nKqfsb1z__dining_area__v12,babel_val_07564_000,stand up,00172-bB6nKqfsb1z,dining_area,0.015848553870455362,G1_low_regret,A_missed_move,0.09425714591467992,0.9716964960098267,0.48892930150032043,True,False,0.0,0.015848553870455362,13,,4.376267910003662,,-90.0,"[2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 26, 29, 30]",14,18
babel_val_07564_004__00172-bB6nKqfsb1z__dining_area__v29,babel_val_07564_004,walk,00172-bB6nKqfsb1z,dining_area,3.263134591281414,G2_moderate_regret,C2_wrong_high_utility_loss,1.953944918667923,0.06141107529401779,0.8167039155960083,False,False,-1.8478474617004395,1.4152871295809746,13,2.2104380130767822,4.781773090362549,45.0,-135.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",6,2
babel_val_07697_000__00172-bB6nKqfsb1z__dining_area__v22,babel_val_07697_000,crawl,00172-bB6nKqfsb1z,dining_area,0.0007843561470508575,G0_near_optimal,A_missed_move,0.037414065759233506,0.9922556281089783,0.7402092814445496,True,False,0.0,0.0007843561470508575,13,,1.0,,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 26, 29, 30]",14,6
babel_val_07697_002__00172-bB6nKqfsb1z__dining_area__v13,babel_val_07697_002,stand up,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,2.073355492353788e-06,0.9999997615814209,0.7231925129890442,True,True,0.0,0.0,13,,,,,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",21,21
babel_val_07743_007__00172-bB6nKqfsb1z__dining_area__v06,babel_val_07743_007,sit,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.011677107507295389,0.9979645013809204,0.8582926392555237,True,True,0.0,0.0,13,,,,,"[2, 5, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",5,18
babel_val_07760_002__00172-bB6nKqfsb1z__dining_area__v02,babel_val_07760_002,kick,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.009040789192307955,0.9978127479553223,0.9273988008499146,True,True,0.0,0.0,13,,,,,"[5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",10,5
babel_val_07833_000__00172-bB6nKqfsb1z__dining_area__v14,babel_val_07833_000,walk,00172-bB6nKqfsb1z,dining_area,0.03354255831800401,G1_low_regret,C2_wrong_high_utility_loss,0.6252128916429882,0.771162748336792,0.9372723698616028,False,False,2.531775288283825,2.565317846601829,13,1.4168130159378052,1.530733346939087,-45.0,-45.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",5,13
babel_val_07862_000__00172-bB6nKqfsb1z__dining_area__v12,babel_val_07862_000,t pose,00172-bB6nKqfsb1z,dining_area,0.00013433934464046615,G0_near_optimal,A_missed_move,0.0014572194695833482,0.9997468590736389,0.7808560132980347,True,False,0.0,0.00013433934464046615,13,,1.5307339429855347,,45.0,"[2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 26, 29, 30]",14,13
babel_val_07900_000__00172-bB6nKqfsb1z__dining_area__v21,babel_val_07900_000,play instrument,00172-bB6nKqfsb1z,dining_area,9.880324770696461,G3_high_regret,C2_wrong_high_utility_loss,1.0897983225969519,0.24609951674938202,0.7796608209609985,False,False,-9.256562054157257,0.6237627165392041,13,4.282233715057373,2.1548545360565186,-135.0,45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 22, 26, 29, 30]",2,30
babel_val_07929_000__00172-bB6nKqfsb1z__dining_area__v13,babel_val_07929_000,jump,00172-bB6nKqfsb1z,dining_area,2.861018856492592e-06,G0_near_optimal,A_missed_move,3.990604619921073e-05,0.9999943971633911,0.9067570567131042,True,False,0.0,2.861018856492592e-06,13,,3.782863140106201,,-135.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",5,2
babel_val_08063_008__00172-bB6nKqfsb1z__dining_area__v14,babel_val_08063_008,walk,00172-bB6nKqfsb1z,dining_area,7.053546904353425,G3_high_regret,C2_wrong_high_utility_loss,1.0407954539020055,0.2988709509372711,0.7490082383155823,False,False,-5.648488640785217,1.4050582635682076,13,2.8284270763397217,1.530733346939087,-90.0,-45.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",12,13
babel_val_08190_001__00172-bB6nKqfsb1z__dining_area__v14,babel_val_08190_001,stand up,00172-bB6nKqfsb1z,dining_area,0.0012705571734841214,G1_low_regret,A_missed_move,0.010067583499436207,0.9975221753120422,0.8458032608032227,True,False,0.0,0.0012705571734841214,13,,1.7829560041427612,,-45.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",22,21
babel_val_08258_007__00172-bB6nKqfsb1z__dining_area__v06,babel_val_08258_007,jump,00172-bB6nKqfsb1z,dining_area,0.0009308279275046516,G0_near_optimal,C1_wrong_near_optimal,0.1992965958862886,0.927730917930603,0.8135152459144592,False,False,3.435554104973562,3.4364849329010667,13,1.148050308227539,1.416812777519226,-45.0,-45.0,"[2, 5, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",5,13
babel_val_08435_000__00172-bB6nKqfsb1z__dining_area__v14,babel_val_08435_000,t pose,00172-bB6nKqfsb1z,dining_area,0.0010003737647821254,G1_low_regret,A_missed_move,0.008310687234227003,0.9980642795562744,0.953999400138855,True,False,0.0,0.0010003737647821254,13,,4.125770568847656,,-180.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",22,10
babel_val_08494_013__00172-bB6nKqfsb1z__dining_area__v02,babel_val_08494_013,throw,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.6851834048080636,0.3185657858848572,0.7375764846801758,False,False,8.573722362519334,8.573722362519334,13,3.213961362838745,3.213961362838745,-180.0,-180.0,"[5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,6
babel_val_08684_000__00172-bB6nKqfsb1z__dining_area__v22,babel_val_08684_000,jog,00172-bB6nKqfsb1z,dining_area,0.0,G0_near_optimal,D_correct_safe_action,0.9295237855481394,0.5504675507545471,0.7384092211723328,False,False,0.31782692702836357,0.31782692702836357,13,4.202392578125,4.202392578125,-180.0,-180.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 26, 29, 30]",2,2
babel_val_08702_004__00172-bB6nKqfsb1z__dining_area__v02,babel_val_08702_004,jog,00172-bB6nKqfsb1z,dining_area,0.023382284736726433,G1_low_regret,C2_wrong_high_utility_loss,0.6499874834854331,0.4029673635959625,0.7455344796180725,False,False,6.270280754193664,6.29366303893039,13,3.213961362838745,3.7070837020874023,-180.0,-180.0,"[5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,14
babel_val_08721_001__00172-bB6nKqfsb1z__dining_area__v14,babel_val_08721_001,jump,00172-bB6nKqfsb1z,dining_area,9.543154114857316,G3_high_regret,A_missed_move,0.0010278898969466146,0.9998374581336975,0.7818084359169006,True,False,0.0,9.543154114857316,13,,3.7070837020874023,,-180.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",22,2
babel_val_08758_002__00172-bB6nKqfsb1z__dining_area__v26,babel_val_08758_002,move up/down incline,00172-bB6nKqfsb1z,dining_area,0.9900636896491051,G1_low_regret,C2_wrong_high_utility_loss,0.20815511373386983,0.9159613847732544,0.851594090461731,False,False,11.656951904296875,12.64701559394598,13,4.587570667266846,1.5,-180.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 29, 30]",6,2
babel_val_08804_002__00172-bB6nKqfsb1z__dining_area__v10,babel_val_08804_002,sit,00172-bB6nKqfsb1z,dining_area,0.22118232000502758,G1_low_regret,C2_wrong_high_utility_loss,1.2886570701416797,0.12499631196260452,0.6059192419052124,False,False,0.5889059007167816,0.8100882207218092,13,3.702465057373047,4.621079444885254,135.0,-180.0,"[2, 5, 6, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",5,22
babel_val_08835_004__00172-bB6nKqfsb1z__dining_area__v18,babel_val_08835_004,cartwheel,00172-bB6nKqfsb1z,dining_area,9.031986352987587,G3_high_regret,C2_wrong_high_utility_loss,0.4651224841317022,0.7135019302368164,0.4389396607875824,False,False,-8.885575577616692,0.14641077537089586,13,4.172894477844238,0.5,135.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 20, 21, 22, 26, 29, 30]",5,10
babel_val_08843_036__00172-bB6nKqfsb1z__dining_area__v12,babel_val_08843_036,stand up,00172-bB6nKqfsb1z,dining_area,4.3748760162998224e-05,G0_near_optimal,C1_wrong_near_optimal,1.2849726844567702,0.009907403029501438,0.44999274611473083,False,False,0.9477295290016627,0.9477732777618257,13,2.8284270763397217,4.248077392578125,90.0,-90.0,"[2, 5, 6, 10, 13, 14, 18, 20, 21, 22, 26, 29, 30]",14,10
babel_val_09031_000__00172-bB6nKqfsb1z__dining_area__v10,babel_val_09031_000,kick,00172-bB6nKqfsb1z,dining_area,0.00010382115578977391,G0_near_optimal,C1_wrong_near_optimal,0.05179626903639526,0.9850245714187622,0.7276285886764526,False,False,12.95422388240695,12.95432770356274,13,3.63264799118042,3.702465057373047,-180.0,135.0,"[2, 5, 6, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",6,5
babel_val_09107_000__00172-bB6nKqfsb1z__dining_area__v30,babel_val_09107_000,crawl,00172-bB6nKqfsb1z,dining_area,6.508471233246382e-05,G0_near_optimal,C1_wrong_near_optimal,0.5197620905349538,0.7247199416160583,0.6575435996055603,False,False,0.16375509284989676,0.16382017756222922,13,1.5,0.5,0.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29]",6,22
babel_val_09244_000__00172-bB6nKqfsb1z__dining_area__v29,babel_val_09244_000,stand up,00172-bB6nKqfsb1z,dining_area,5.519638299942017,G2_moderate_regret,C2_wrong_high_utility_loss,0.8225988125712562,0.6932212114334106,0.7230895161628723,False,False,-2.898158073425293,2.6214802265167236,13,2.124786138534546,2.29610013961792,45.0,45.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",14,30
babel_val_09253_005__00172-bB6nKqfsb1z__dining_area__v14,babel_val_09253_005,jog,00172-bB6nKqfsb1z,dining_area,0.0023882240056991577,G1_low_regret,A_missed_move,0.020126739846189814,0.9949775338172913,0.7414247989654541,True,False,0.0,0.0023882240056991577,13,,1.4168130159378052,,-45.0,"[2, 5, 6, 10, 12, 13, 18, 20, 21, 22, 26, 29, 30]",6,5
babel_val_09324_000__00172-bB6nKqfsb1z__dining_area__v13,babel_val_09324_000,stand up,00172-bB6nKqfsb1z,dining_area,0.05677730217576027,G1_low_regret,C2_wrong_high_utility_loss,1.4388611672297054,0.25268715620040894,0.8008725643157959,False,False,3.9362659007310867,3.993043202906847,13,1.530733346939087,1.5307339429855347,45.0,-45.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",14,12
babel_val_09418_004__00172-bB6nKqfsb1z__dining_area__v29,babel_val_09418_004,stand up,00172-bB6nKqfsb1z,dining_area,2.455681169521995e-05,G0_near_optimal,A_missed_move,0.0003083588722906888,0.9999571442604065,0.6989273428916931,True,False,0.0,2.455681169521995e-05,13,,0.9999997019767761,,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 30]",13,13
babel_val_09422_001__00172-bB6nKqfsb1z__dining_area__v21,babel_val_09422_001,jump,00172-bB6nKqfsb1z,dining_area,2.2737061977386475,G2_moderate_regret,C2_wrong_high_utility_loss,0.6449295479551861,0.731757640838623,0.6716225743293762,False,False,1.2933378219604492,3.5670440196990967,13,0.9999997019767761,0.4999995231628418,0.0,0.0,"[2, 5, 6, 10, 12, 13, 14, 18, 20, 22, 26, 29, 30]",5,29
babel_val_09422_009__00172-bB6nKqfsb1z__dining_area__v13,babel_val_09422_009,jump,00172-bB6nKqfsb1z,dining_area,0.13051101565361023,G1_low_regret,C2_wrong_high_utility_loss,0.9538253249014031,0.37304455041885376,0.8694654107093811,False,False,1.366629183292389,1.4971401989459991,13,3.782863140106201,1.530733346939087,-135.0,45.0,"[2, 5, 6, 10, 12, 14, 18, 20, 21, 22, 26, 29, 30]",2,14
babel_val_09445_000__00172-bB6nKqfsb1z__dining_area__v05,babel_val_09445_000,jump,00172-bB6nKqfsb1z,dining_area,13.264509573578835,G3_high_regret,C2_wrong_high_utility_loss,1.4457245899771891,0.21623723208904266,0.6998008489608765,False,False,-12.478446960449219,0.7860626131296158,13,3.283778429031372,4.172894477844238,-135.0,-135.0,"[2, 6, 10, 12, 13, 14, 18, 20, 21, 22, 26, 29, 30]",2,18
